G.Av path,G.Assort d,G.Trans,G.Trans Avg,G.Reciprocity,N.StrngA,N.StrngB,N.PagerankA,N.PagerankB,N.HarmCenA,N.HarmCenB,N.EigenCenA,N.EigenCenB,N.EccentrA,N.EccentrB,N.CorenessA,N.CorenessB,N.BetweennA,N.BetweennB,N.HubScoreA,N.HubScoreB,N.AuthScoreA,N.AuthScoreB,Rating
3.9864275807410343,-0.02589560289144381,0.11362518445646827,0.22064547416521105,0.4270833333333333,8.0,30.0,0.01468231913311938,0.023849624866202675,0.2570542635658918,0.3488372093023256,0.44058572921475064,0.2647936480033503,7.0,5.0,5,5,121.40674603174604,2223.4456876456875,0.33034384520498344,0.4928807177873406,0.32140477270333734,1.0,1
3.98107786804042,-0.032931095722197934,0.11611030478955008,0.22216631423669764,0.421875,8.0,10.0,0.013294472807520576,0.012265252491036868,0.27837209302325655,0.2806976744186053,0.42782752199927176,0.4239639616785735,6.0,6.0,5,5,195.9392857142857,976.0491147741142,0.5407885843790777,0.9265345560944024,0.2918704652394565,0.2385802645396073,1
3.9788983554586883,-0.028208911499955226,0.11611030478955008,0.22216631423669764,0.421875,8.0,22.0,0.013179239005384149,0.021717779076467478,0.27837209302325655,0.3058139534883728,0.42099965731802597,0.5002449761256963,6.0,6.0,5,5,216.81031746031744,857.6564407814404,0.36596467363477786,0.2914552816913064,0.30199297005662507,0.8341658246816798,1
3.977016049138102,-0.028795247573108522,0.11611030478955008,0.22216631423669764,0.421875,2.0,3.0,0.003305063682262281,0.002711062948094878,0.18895902547065385,0.20953488372093035,0.009459730053120199,0.046157764614076294,7.0,8.0,2,2,220.66666666666666,263.66666666666663,0.011186156619208267,0.0,2.7602468438930396e-17,0.07062412717169783,1
3.9323622287867983,-0.02904964818960404,0.11644832605531295,0.22625929298304887,0.4270833333333333,2.0,5.0,0.011728006691025085,0.0013636404309971444,0.15924695459579158,0.24480620155038768,0.009864471079880872,3.5071317528855946e-17,1.0,6.0,2,4,0.0,34.56666666666667,0.02105147151559132,0.47740890341198483,0.0,0.037555858178559505,1
3.9916782246879334,-0.029430048039963946,0.11611030478955008,0.22216631423669764,0.421875,10.0,5.0,0.009048154214009596,0.0038470938485258167,0.2567109634551498,0.25906976744186094,0.3051136678829048,0.071889914582653,6.0,6.0,5,4,220.4947327526275,348.43571428571437,0.46145591041578665,0.633160857608516,0.20276291171453106,0.03992633425436433,1
3.983851793144442,-0.02932873027317639,0.11611030478955008,0.22216631423669767,0.421875,10.0,4.0,0.008833609114687474,0.0019761402564389425,0.2567109634551498,0.21202657807308983,0.3060377407437772,0.020373915868914558,6.0,7.0,5,4,280.4571900321898,7.439285714285714,0.45783678141390755,0.18989334837727034,0.20249321482678387,0.04963530173325256,1
3.977214186645532,-0.03009002444559333,0.11611030478955008,0.22216631423669764,0.421875,10.0,4.0,0.008492500248119497,0.004607037714426164,0.2567109634551498,0.22655592469545954,0.30690329472263683,0.26350181222587854,6.0,6.0,5,4,346.43576146076146,6.0,0.4423759201216215,0.29768474324470307,0.2002900854247019,0.0925898917998837,1
3.979690905488409,-0.027996755193898434,0.11611030478955008,0.22216631423669764,0.421875,10.0,34.0,0.009310227035247027,0.03364417675846987,0.2567109634551498,0.3326356589147292,0.3292600129029429,1.0,7.0,5.0,5,5,307.0913419913419,3084.590478965479,0.21903730824833134,0.7523493168844181,0.19506268496019086,0.7367939362994543,1
3.979294630473549,-0.030177533087748662,0.1158357771260997,0.22211919122082466,0.4270833333333333,10.0,20.0,0.009555823946524145,0.025576518241209694,0.24384274640088605,0.3217829457364347,0.3234633938655994,0.8383899215292552,6.0,6.0,5,5,315.60126262626255,1508.2480769230765,0.3154980374003541,0.6646039708046244,0.19732036943093953,0.4663883917367079,1
4.019219338220725,-0.03196952005390014,0.11611030478955008,0.22216631423669767,0.421875,10.0,11.0,0.01598972725735623,0.005521272781232849,0.2806976744186053,0.2831782945736442,0.4819265469700261,0.030873008132205306,6.0,6.0,5,5,480.61675824175796,607.6801587301587,0.8660981188169651,0.7859658817614553,0.3053625804683901,0.10736516257711834,1
3.977016049138102,-0.03149295906774903,0.11611030478955008,0.22216631423669764,0.421875,10.0,22.0,0.01567253419530268,0.02285800318289925,0.2806976744186053,0.3058139534883728,0.49253641044534663,0.4820294467875825,6.0,6.0,5,5,988.2311965811963,860.6254884004882,0.6698659263752031,0.2984177010432161,0.3132142789494859,0.7965342914114661,1
3.9778085991678225,-0.030272963095190532,0.11611030478955008,0.22216631423669764,0.421875,10.0,30.0,0.01634481656375158,0.024896887002332124,0.2806976744186053,0.35193798449612396,0.5024553364258897,0.2504778657008002,6.0,5.0,5,5,926.6204822954821,2263.479020979021,0.6336772789578319,0.5205581824713081,0.3544036462460866,1.0,1
3.9890033683376265,-0.03120333139695182,0.11611030478955008,0.22216631423669764,0.421875,10.0,34.0,0.016453724663041742,0.03181663025946689,0.2806976744186053,0.3326356589147292,0.597237218394705,0.9942644998028218,6.0,5.0,5,5,723.0180097680098,2999.8403124653128,0.6974273799810117,0.8053490022510792,0.3114835226003944,0.7061291507530225,1
3.976817911630672,-0.032503523549165234,0.11611030478955008,0.22216631423669764,0.421875,10.0,8.0,0.015250802977265804,0.01098746879748967,0.2806976744186053,0.27837209302325655,0.4915606403921594,0.33462121926248867,6.0,6.0,5,5,991.853815628815,223.0781746031746,0.8363804287618724,0.6282755395116385,0.29953648054153065,0.20079270127417773,1
3.962840875037459,-0.030230463993877323,0.1162227602905569,0.22216631423669764,0.4270833333333333,0.0,2.0,0.0010030507142507641,0.0010030507142507641,0.0,0.18813953488372143,0.0,0.0,0.0,8.0,0,1,0.0,0.0,5.658713951892324e-17,0.04417169437725226,3.79500945206041e-17,7.59001890412082e-17,1
3.977313255399247,-0.028043426431375654,0.11611030478955008,0.22216631423669767,0.421875,4.0,13.0,0.0035554821843609497,0.007619779238733584,0.21202657807308983,0.28883720930232626,0.08545892932712058,0.09666227796893764,7.0,6.0,4,5,12.072619047619048,468.4667277167278,0.10636958875877416,0.5825439770836444,0.09363961307415074,0.2510498126892203,1
3.9769169803843867,-0.030074877784452024,0.11510441962117533,0.21942912087450428,0.4270833333333333,4.0,8.0,0.0037350087946981998,0.004974662285475564,0.20892580287929144,0.260586932447398,0.08873783525044672,0.23649892610199724,7.0,6.0,4,5,13.634523809523811,241.1750000000001,0.13403132414017815,0.5524313864737772,0.09318039853043533,0.16187048142753438,1
3.9783039429363978,-0.028479846876923384,0.11611030478955008,0.22216631423669767,0.421875,4.0,10.0,0.003450635856455314,0.007897341449070474,0.21202657807308983,0.2567109634551498,0.08524351301195685,0.3000719622628671,7.0,6.0,4,5,9.395238095238097,323.9858696858696,0.12715279459763404,0.4883849228929651,0.09361505394895236,0.1838444333225199,1
4.020705369526452,-0.025989135410448658,0.11611030478955008,0.22216631423669764,0.421875,30.0,5.0,0.026530104330045507,0.002410078012425801,0.35193798449612396,0.25906976744186094,0.34739278198584495,0.06236361872595737,6.0,6.0,5,4,2073.710805860806,212.90952380952376,0.4445407865562497,0.6330371761734715,1.0,0.04133938005221205,1
3.998613037447989,-0.028382008750057912,0.11611030478955008,0.22216631423669764,0.421875,30.0,10.0,0.026407807122948466,0.012608906143892408,0.35193798449612396,0.2806976744186053,0.34132934018347977,0.44546700924504895,6.0,6.0,5,5,2155.926967476966,782.7470612720613,0.3670482722969576,0.9346587260390509,1.0,0.2508479413585,1
4.027045769764216,-0.028280214783233445,0.11669128508124077,0.22236981078538098,0.4270833333333333,30.0,11.0,0.02734004025994165,0.016821400097196806,0.3464341085271319,0.2997674418604658,0.3646995477536369,0.5439331662239363,6.0,5.0,5,5,1978.1138333888332,1720.618631368632,0.3828602551072961,0.6414890130117429,1.0,0.2002857852863048,-1
3.997027937388548,-0.030136314539833123,0.11264822134387352,0.2190050621081323,0.4270833333333333,30.0,20.0,0.027277957487642633,0.023807231908859507,0.3427906976744189,0.3072093023255822,0.371976260198291,0.8284687723864284,5.0,6.0,5,5,2137.899603174603,1269.3370573870568,0.2839604071160352,0.6606627864021054,1.0,0.46950964449575555,-1
3.9815732118089953,-0.028006208051146998,0.11498771498771498,0.21892790161430517,0.4270833333333333,30.0,4.0,0.02723869153918577,0.005658862984147864,0.3488372093023256,0.25310077519379875,0.3657092105643772,0.23464721126986868,5.0,0.0,5,3,2273.598717948718,0.0,0.4094410565208107,1.5051847121147884e-16,1.0,0.13326213470378978,-1
3.979037111334002,-0.025581666069634895,0.11776251226692837,0.22453371466944877,0.4270833333333333,30.0,1.0,0.02723869153918577,0.0018286712435306369,0.3449612403100776,0.004651162790697674,0.36570921056437683,0.0,5.0,0.0,5,1,2164.1320512820507,0.0,0.4597802219184669,6.286334907103556e-17,1.0,2.4113837231090594e-17,-1
3.979037111334002,-0.025630291096936927,0.11629048086359176,0.21368715382288794,0.4270833333333333,30.0,1.0,0.02775897280157296,0.0010073515450297215,0.3496124031007751,0.194573643410853,0.3657092105643772,2.9010123098860763e-18,5.0,2.0,5,1,2164.1320512820507,0.0,0.4601564882780666,0.05709695863169176,1.0,1.033493540691422e-17,-1
3.9868238557558944,-0.02719511337902011,0.11521418020679468,0.2101026701328237,0.4270833333333333,30.0,9.0,0.02775897280157287,0.03630766265060296,0.3457364341085272,0.25224806201550404,0.36570921056437766,0.11145320553737215,5.0,1.0,5,2,2256.5653846153846,129.0,0.4089928163996274,5.083665607701716e-16,1.0,0.14495655261013263,-1
3.982167624331286,-0.030836491946469983,0.11611030478955008,0.22216631423669764,0.421875,5.0,10.0,0.005241802611136172,0.007683529970949817,0.25906976744186094,0.2567109634551498,0.13526232143378178,0.28891618710108075,6.0,6.0,4,5,361.6238095238094,319.14052336552334,0.5689351903807858,0.4898686017718349,0.08492032353280274,0.14080348314379393,1
3.9791955617198336,-0.02876463478814466,0.11730205278592376,0.222223647111368,0.4270833333333333,5.0,22.0,0.005532465085854897,0.02424465626775687,0.2433333333333335,0.3001550387596907,0.13947404695595653,0.5713852856570759,6.0,6.0,4,5,383.20714285714274,844.8426961926962,0.35787344493914025,0.30048796450209114,0.09221129050509783,0.8370438306005948,1
3.9793936992272636,-0.026983783287601232,0.11611030478955008,0.22216631423669764,0.421875,5.0,30.0,0.00538651485081825,0.026109912026901046,0.25906976744186094,0.35193798449612396,0.13423231014729814,0.33515031981496773,6.0,5.0,4,5,399.8880952380953,2262.1320512820507,0.32118805537814105,0.5029475843377152,0.0985787831408986,1.0,1
4.02595601347335,-0.031109342634866144,0.11639185257032007,0.22216631423669764,0.4270833333333333,5.0,3.0,0.005546520222906364,0.001375004887834001,0.254806201550388,0.19147286821705473,0.1400891069591292,0.004261104439878448,7.0,7.0,5,2,105.94047619047619,123.0,0.6018032253687647,0.008458375834620358,0.08517497322375461,0.03407739262550034,1
3.976929991011685,-0.021677436246094785,0.11770475723393821,0.22219482180830866,0.4270833333333333,0.0,30.0,0.0010039545783637985,0.026363858039748233,0.0,0.34728682170542635,0.0,0.3657092105643773,0.0,5.0,0,5,0.0,2207.1320512820503,1.88390131682197e-17,0.48474358581950394,1.4343643857534964e-17,0.9999999999999999,1
3.9793936992272636,-0.03062147602019616,0.11611030478955008,0.22216631423669767,0.421875,11.0,10.0,0.008601595264613005,0.014973364500851861,0.2831782945736442,0.2806976744186053,0.1486512570463015,0.49288577584562565,6.0,6.0,5,5,824.2926129426129,976.5368983355822,0.6815753193188185,0.9265271753572141,0.1968623083833174,0.22263257807328946,1
3.982662968099861,-0.03245718452520745,0.11368110236220473,0.21688803368902054,0.4270833333333333,11.0,30.0,0.008831752730145321,0.026407329216967968,0.258527131782946,0.34550387596899246,0.15524867190732022,0.33035124675140304,6.0,5.0,5,5,835.4926129426128,2245.6570512820504,0.4398133827313117,0.49626238155925106,0.21350261772708076,1.0,1
3.978502080443828,-0.0320925129261323,0.11459353574926542,0.22083161934066375,0.4270833333333333,11.0,22.0,0.008757930939033622,0.024631892590808394,0.2728682170542642,0.29821705426356665,0.1528456479479807,0.5680255881443322,6.0,6.0,5,5,829.7497557997557,867.0088217338213,0.4811339888400263,0.2810782780354658,0.20006604570383396,0.8192553866164763,1
3.9805825242718447,-0.028483802716882375,0.11611030478955008,0.22216631423669764,0.421875,11.0,12.0,0.008676586767452525,0.008269760622668881,0.2831782945736442,0.29875968992248136,0.14824723504228118,0.12282327378491323,6.0,5.0,5,5,809.4533272283272,776.2269841269837,0.7238928501073261,0.8881136036544179,0.19591884840429574,0.09577441781069226,1
3.985040618189023,-0.027822747444110587,0.11611030478955008,0.22216631423669764,0.421875,11.0,3.0,0.008324309044931578,0.0036697579926180347,0.2831782945736442,0.24341085271317844,0.14865508943472222,0.013784810129665325,6.0,6.0,5,2,763.1842796092798,165.1952380952381,0.7632365866488876,0.3458045955416261,0.1948574236716673,5.5291543690601597e-17,1
3.979889042995839,-0.030010712219249364,0.11678832116788321,0.22313357614145954,0.4270833333333333,11.0,7.0,0.008862902280034914,0.008921499730356748,0.2726356589147293,0.24038759689922484,0.15709360569456524,0.10448901535514414,6.0,7.0,5,3,772.3000000000003,400.728516254987,0.7369302148870188,0.07884383097615356,0.19537849808778807,0.06788095165745674,1
3.947106598984772,-0.027822747444110587,0.11611030478955008,0.22216631423669764,0.421875,11.0,3.0,0.008067292094024937,0.0028975345138524842,0.2831782945736442,0.20077519379844985,0.14863055837141223,1.1745563303806073e-17,6.0,7.0,5,2,593.492612942613,79.0,0.7632365866488869,0.05786200310437328,0.1948574236716672,2.7645771845300774e-17,1
3.978502080443828,-0.029162445339681868,0.11611030478955008,0.22216631423669764,0.421875,22.0,10.0,0.025564448091117083,0.011561108544758735,0.3058139534883728,0.2806976744186053,0.5712752750521969,0.38799986167230494,6.0,6.0,5,5,821.6239538239535,848.3216533466531,0.19315191248121674,0.9251611084968212,0.8772436295628812,0.26978066984085947,1
4.011293837923519,-0.027036304660919726,0.11611030478955008,0.22216631423669764,0.421875,22.0,12.0,0.026140456155290284,0.004778774349792501,0.3058139534883728,0.29875968992248136,0.5642130590484865,0.025941493089689283,7.0,5.0,5,5,643.9244422244424,464.63744588744606,0.23423453860147322,0.8901689645689903,0.8787101004579365,0.14506363140689715,1
3.9783039429363978,-0.027947507808960645,0.11611030478955008,0.22216631423669764,0.421875,22.0,8.0,0.02495056283725672,0.0094033900615537,0.3058139534883728,0.27837209302325655,0.5662504350099925,0.31687137766406537,6.0,6.0,5,5,853.1977827727825,187.24007936507937,0.1959187323615135,0.6287285833464451,0.8776161470219938,0.2624084944618072,1
3.9779076679215377,-0.029618267849281975,0.11600587371512482,0.22236224421687686,0.4270833333333333,7.0,22.0,0.0060221511195513435,0.024675602198958677,0.26736434108527185,0.3019379844961248,0.33553105180087905,0.5219335046396724,6.0,6.0,5,5,510.17728937728936,858.985012210012,0.3383203566455123,0.2996601913278105,0.11983233739913586,0.8026174410990788,-1
3.9769169803843867,-0.028927921801610516,0.11409068746952707,0.22129713133626475,0.4270833333333333,7.0,13.0,0.005963094038518671,0.01895356220088188,0.27503875968992314,0.27434108527131845,0.33086012637465884,0.350336839081481,6.0,6.0,5,5,504.88086080586095,648.1451159951159,0.5012571124618913,0.22750548123579126,0.11991100244395828,0.3034699432790076,-1
3.978799286704973,-0.03096199347890648,0.11290322580645161,0.22064838193751535,0.4270833333333333,7.0,20.0,0.005994421632411922,0.02638782752637324,0.2740310077519386,0.3213953488372098,0.33435388820077505,0.836165148503423,6.0,6.0,5,5,519.6141941391944,1532.261721611721,0.4548161160511788,0.665266963303174,0.11616696636254907,0.45165958353847346,-1
3.9788983554586883,-0.030542649939574402,0.11611030478955008,0.22216631423669764,0.421875,7.0,11.0,0.0058687224458969485,0.019321786112762293,0.2827906976744193,0.3156589147286827,0.3201220255726079,0.5543233028701048,6.0,5.0,5,5,519.6141941391944,2092.1419719169717,0.541302369632094,0.6367611936181059,0.1190524074457837,0.1850077547441518,-1
3.9745261257647178,-0.028729474721088565,0.11650485436893204,0.22570791453693353,0.4270833333333333,7.0,1.0,0.005980928922713558,0.0010003219962520739,0.27968992248062086,0.14643410852713176,0.33360556289410026,0.0,6.0,8.0,5,1,393.6345874713522,0.0,0.6073895621300286,0.0006041502381400384,0.12310581470750105,3.4435450904150885e-17,-1
3.980543576371477,-0.028729474721088565,0.11656143759106362,0.22335679042717382,0.4270833333333333,7.0,2.0,0.006012195980321561,0.0010004694433323762,0.27891472868217126,0.16916943521594655,0.3336190089101796,7.96197315410024e-18,6.0,8.0,5,2,270.1774446142092,0.0,0.6073895621300283,0.02200867873657014,0.12310581470750108,5.509672144664143e-17,-1
3.9726355737541197,-0.024574878432409533,0.1171303074670571,0.222223647111368,0.4270833333333333,0.0,22.0,0.001003928052544778,0.024631474201140053,0.0,0.30116279069767515,1.9697287920944126e-17,0.6063174909061915,0.0,6.0,0,5,0.0,792.0909645909645,0.0,0.29421987170908936,1.0325509936755936e-17,0.8495895344409342,1
3.9609001120048877,-0.02745527704838966,0.11695906432748537,0.2225962084165918,0.4270833333333333,6.0,9.0,0.0062822948280274035,0.004980221258768807,0.24751937984496142,0.2884496124031014,0.10510347612828701,0.0,0.0,6.0,4,4,0.0,353.55,1.5089374415550376e-16,0.7194293585368596,0.17407333331610117,0.060486746534056245,1
3.9837527243907274,-0.030029458384389696,0.11611954924056835,0.2219488844285171,0.4270833333333333,11.0,22.0,0.0205889760401709,0.022278058093975563,0.30689922480620213,0.30077519379845036,0.631433139231161,0.446496559906883,6.0,6.0,5,5,2015.1205433455432,774.5262820512818,0.35921009289886024,0.2990088655319003,0.24856463217631816,0.8012476889771177,1
3.984941549435308,-0.03136957269674706,0.11611030478955008,0.22216631423669767,0.421875,11.0,20.0,0.01997923067233124,0.024292039298623187,0.3156589147286827,0.3252713178294578,0.60990508474317,0.7794073933111658,5.0,6.0,5,5,2066.867368742368,1437.6815628815625,0.47556903007428325,0.6702884377816579,0.2379324405429484,0.44985662923366077,1
3.9790964929661183,-0.029334557734014152,0.11611030478955008,0.22216631423669767,0.421875,11.0,13.0,0.019080807949002694,0.016393082582370072,0.3156589147286827,0.2786046511627914,0.5949981850462531,0.28759532572360885,5.0,6.0,5,5,2054.8729242979234,648.1451159951159,0.5211359277681368,0.23051694756258265,0.2453454721658163,0.3015968318991469,1
4.000099068753715,-0.030198678169177342,0.11611030478955008,0.22216631423669764,0.421875,11.0,7.0,0.01954915824715126,0.0031504081015160863,0.3156589147286827,0.2827906976744193,0.5897007516965957,0.20648786009586068,6.0,6.0,5,5,1897.0895909645906,469.26419413919433,0.603200889760808,0.621257341903263,0.2477613115914816,0.06460046941381858,-1
4.0013869625520115,-0.03025181278395179,0.11538461538461539,0.22170030546476782,0.4270833333333333,11.0,5.0,0.020624863980527527,0.0028391679094567023,0.31178294573643467,0.2397674418604652,0.6334093634501152,0.10378090394518731,5.0,7.0,5,3,1889.3590354090345,372.40277777777777,0.6110988781564705,0.06922530967457197,0.2507356263657597,0.04176017145044527,-1
4.091143253417872,-0.029602007149170644,0.11611954924056835,0.2217504717301044,0.4270833333333333,11.0,21.0,0.020616887788766667,0.0060947434829894485,0.3062790697674425,0.3055813953488379,0.6377823119142404,0.08863274433101756,7.0,7.0,5,4,1040.5281746031746,1747.0805555555555,0.5791873131174459,0.4472080226589149,0.25045557828318504,0.1331366934824322,-1
3.980225706581444,-0.023288752585834103,0.11747430249632893,0.2222448166521566,0.4270833333333333,0.0,34.0,0.0010042514313471627,0.03411333648091352,0.0,0.3279844961240316,4.813682832953471e-17,1.0,0.0,5.0,0,5,0.0,3050.4921439671443,3.144982211273961e-17,0.7709805488604243,0.0,0.7889777076731752,1
3.977209671026556,-0.028948365739497658,0.11627906976744186,0.22450490701813655,0.4270833333333333,2.0,1.0,0.001843375070885017,0.001843375070885017,0.18581395348837254,0.004651162790697674,6.7155388071625284e-18,5.299091838404306e-18,8.0,0.0,1,1,81.0,0.0,0.042987849858150316,5.029917070453456e-17,-0.0,-0.0,1
3.9559001208215867,-0.029275834544359374,0.11650485436893204,0.22251353645891989,0.4270833333333333,2.0,7.0,0.001856207277313255,0.009111701375187426,0.011627906976744186,0.24767441860465136,0.0,0.1404518705632776,1.0,7.0,1,4,1.0,270.8242979242979,3.771333022450883e-17,0.07965487741057174,0.0,0.14375848446596717,1
3.9672393128246104,-0.030230463993877323,0.11611030478955008,0.22216631423669764,0.421875,1.0,3.0,0.0012913159281888425,0.0010062202037835137,0.16040974529346605,0.21162790697674438,0.0,1.7095247422234085e-18,0.0,7.0,1,2,0.0,0.0,6.287459946547021e-17,0.1641213070564852,0.014336459435005928,0.0,1
3.975025075225677,-0.018120645903226554,0.1171303074670571,0.222223647111368,0.4270833333333333,21.0,0.0,0.009081320871619785,0.000998366817773037,0.3071317829457372,0.0,0.2410941378415504,0.0,7.0,0.0,4,0,1912.9022893772885,0.0,0.4318902863715457,7.540793526029154e-17,0.20033338504825784,2.412494691083171e-17,-1
3.982068555577571,-0.02025975518967018,0.1158924205378973,0.2211138976560303,0.4270833333333333,21.0,4.0,0.009050625663941719,0.004751339362844926,0.30751937984496197,0.2352713178294574,0.23838577719135193,0.18503130973406867,7.0,8.0,4,2,1960.6022893772888,420.3166666666666,0.4032983829768021,0.01079088288276257,0.1997240567024922,0.05804310252635541,-1
3.985833168218744,-0.024965582449998473,0.11758941695247428,0.22238899102671192,0.4270833333333333,21.0,9.0,0.009109783541479082,0.0432523726083262,0.3013178294573651,0.25511627906976775,0.2410941378415501,0.13811180347135674,7.0,1.0,4,2,1957.2962287712287,129.0,0.3626441750847143,3.548859286894275e-16,0.1994222369439525,0.1485976807716903,-1
3.9779076679215377,-0.02159616994931572,0.1158357771260997,0.22018797173010438,0.4270833333333333,21.0,3.0,0.009081320871619785,0.008150921336821715,0.309457364341086,0.23875968992248076,0.24109413784155023,0.22975122047949598,7.0,0.0,4,3,2021.0522893772886,0.0,0.40498193168945257,2.2579744086559026e-16,0.19845595908050484,0.05035175683122761,-1
3.9818704180701405,-0.028176352637472847,0.11656143759106362,0.22276155233193573,0.4270833333333333,3.0,10.0,0.0028961876670250872,0.008224671014733181,0.20140642303433026,0.2524473975636769,6.119944999190798e-19,0.3190106738476462,7.0,6.0,2,5,81.0,269.250108225108,0.0787343192769028,0.4888482419506842,8.263307798663881e-17,0.18909142647302374,1
3.979889042995839,-0.027739860722903794,0.11684518013631938,0.22257666777205118,0.4270833333333333,3.0,13.0,0.0028943493527234317,0.007864085996854578,0.18660575858250317,0.2845736434108534,0.0,0.11528444987672389,7.0,6.0,2,5,81.0,425.72196969696967,0.05802836857222679,0.5856697998018595,5.5090022830719686e-17,0.25640824826247205,1
3.9770137719211336,-0.028912050239132417,0.11611030478955008,0.22216631423669764,0.421875,3.0,1.0,0.0018503010732656342,0.0010001627423057483,0.21202657807308983,0.1604983388704318,2.9576561735536345e-17,2.9717565960359284e-17,7.0,8.0,2,1,81.0,0.0,0.13752658316480018,3.772136178310077e-17,1.2418905782902935e-16,4.829574471128919e-17,1
3.974233496454609,-0.028637226593062007,0.11673151750972763,0.22257666777205118,0.4270833333333333,0.0,13.0,0.0010040628159812487,0.007677983371424462,0.0,0.2841860465116286,4.223216197063049e-18,0.11528444987672394,0.0,6.0,0,5,0.0,409.31012598512604,5.025758488716238e-17,0.5864081539648436,6.895642214492421e-18,0.2630958719228815,1
3.9770137719211336,-0.030230463993877323,0.11611030478955008,0.22216631423669764,0.421875,1.0,1.0,0.0018693636337331879,0.0010104668290449666,0.004651162790697674,0.004651162790697674,0.0,0.0,0.0,1.0,1,1,0.0,0.0,4.401221962582919e-17,3.7724759679282164e-17,2.0700051556693157e-17,2.760006874225754e-17,1
3.980225706581444,-0.023288752585834103,0.11747430249632893,0.2222448166521566,0.4270833333333333,0.0,34.0,0.0010042514313471627,0.03411333648091352,0.0,0.3279844961240316,0.0,1.0,0.0,5.0,0,5,0.0,3050.4921439671443,3.144982211273961e-17,0.7709805488604243,0.0,0.788977707673175,1
3.997523281157123,-0.03059700147050463,0.11730205278592376,0.2229133681087515,0.4270833333333333,12.0,13.0,0.009245523203235281,0.007412505795907558,0.28139534883721,0.27585825027685557,0.16044446285247135,0.08024329418151241,6.0,6.0,5,5,674.9108669108667,299.64584027084027,0.8030024156342016,0.5871780627403879,0.17693984365338195,0.18135428294044423,1
3.9815732118089953,-0.02988107439220299,0.11611030478955008,0.22216631423669764,0.421875,12.0,11.0,0.009020851332660616,0.007339142601852002,0.29875968992248136,0.2831782945736442,0.14649335872315175,0.11891927363618442,6.0,6.0,5,5,741.3008297258297,822.402244977245,0.8255084179980088,0.7843999857774052,0.17668701017691094,0.1109858162830941,1
3.9802853180106994,-0.03212599610764753,0.11384918679152292,0.2104696835206704,0.4270833333333333,12.0,30.0,0.009233241380412323,0.026217428467548536,0.28131782945736505,0.348062015503876,0.15585203073476872,0.3302134113737859,5.0,5.0,5,5,789.9793650793649,2249.229020979021,0.5622791895518312,0.5142545866220549,0.19280752360207568,0.9873558723369202,1
3.977511392906677,-0.03228582472698668,0.11611030478955008,0.22216631423669764,0.421875,12.0,22.0,0.008963966072504619,0.024431932841005796,0.29875968992248136,0.3058139534883728,0.14867249351527315,0.5690743216408541,5.0,6.0,5,5,841.4416666666662,867.3965201465197,0.6026768648263356,0.29295387468224604,0.17737858457675246,0.8057192845444587,1
3.983455518129582,-0.030522535753470387,0.11555338859093126,0.22154401986440328,0.4270833333333333,12.0,6.0,0.009251679619819386,0.005073161274423509,0.2937209302325589,0.25085271317829483,0.15725269065391126,0.072048314210051,5.0,7.0,5,4,806.9472222222216,261.73333333333335,0.8345702511526195,0.018124234839742466,0.17534561816771885,0.08430853349935499,1
3.9771151178918167,-0.030827193998255058,0.11262798634812286,0.2205315209446902,0.4270833333333333,12.0,8.0,0.009138404872840861,0.01248404089729382,0.29565891472868294,0.2707751937984502,0.15425316863465796,0.41429435829231287,5.0,6.0,5,5,840.330555555555,222.3281746031746,0.7933961623886011,0.626055199203286,0.1713444690735305,0.2050884505741346,1
4.004160887656034,-0.031286311371942294,0.11572265625,0.22171763097551442,0.4270833333333333,12.0,15.0,0.009250971938241618,0.012321667501675867,0.29000000000000076,0.27589147286821764,0.15802081224512102,0.20966416433148222,6.0,7.0,5,4,627.0581168831167,1073.4389915639917,0.8040107597334037,0.2520050847971826,0.17698663451942082,0.17423147745039563,-1
3.992074499702794,-0.028357353145968336,0.11611030478955008,0.22216631423669764,0.421875,13.0,20.0,0.02383320561695031,0.021376910071275124,0.2786046511627914,0.3252713178294578,0.4133783947652725,0.8199799772095818,6.0,6.0,5,5,604.7927350427352,1426.9617216117215,0.06967636484908563,0.6610988999216216,0.3726422117365958,0.5029839843234907,1
3.998414899940559,-0.030098482820659585,0.11611030478955008,0.22216631423669767,0.421875,13.0,11.0,0.023061139697921583,0.014557252528559198,0.2786046511627914,0.3156589147286827,0.4024435067631528,0.5351210485518566,7.0,5.0,5,5,566.7047619047621,1955.843805025384,0.15683203495888653,0.6416270613698636,0.37387296637219264,0.22578456482969134,1
3.9766322334770834,-0.029519838709373084,0.11611030478955008,0.22216631423669764,0.421875,13.0,1.0,0.015646142946002972,0.0010025139642670996,0.2786046511627914,0.1937652270210413,0.40868111392912687,1.1674216444183726e-17,6.0,7.0,5,1,526.1451159951158,0.0,0.22874090455268484,0.10947205234053098,0.3771642588270225,2.413984887718326e-17,-1
3.9842480681593027,-0.03045070467234531,0.11072834645669291,0.21598873879281785,0.4270833333333333,13.0,34.0,0.008670441231654677,0.03411902821313588,0.27325581395348897,0.32798449612403163,0.11859350669342958,1.0,7.0,5.0,5,5,415.52492784992785,3043.0533938283947,0.296239998890856,0.7382220592439653,0.25985242666551417,0.7203701820404262,1
