AvgPathLen,Assort,Transit,Recipr,StrengthA,StrengthB,PagerankA,PagerankB,HarmCenA,HarmCenB,EigenCenA,EigenCenB,EccentrA,EccentrB,CorenessA,CorenessB,BetweennA,BetweennB,HubScrA,HubScrB,AuthScrA,AuthScrB,Rating
3.894363458524341,-0.005469802642878729,0.16536862919171946,0.37933130699088147,1.0,32.0,0.0015980720030655355,0.010055169104135583,0.23273092369477977,0.337784471218206,0.02944494255547461,0.32626378941428086,0.0,7.0,1,11,0.0,2871.8469510279265,5.176210448475207e-18,0.11270143323745009,0.008582881718596573,0.3531016992859505,-1
3.8922763269538985,-0.006576429334739115,0.16541535480745945,0.38054711246200607,0.0,7.0,0.00037505002016669013,0.0018446007144704776,0.0,0.2843708165997308,4.2670587362120325e-18,0.10029358398899861,0.0,9.0,0,4,0.0,1457.4595626291748,7.764896851490401e-18,0.0017469266428120397,1.0398348783046436e-17,0.08468872771451302,1
3.889119341951754,-0.006613750256904096,0.16536862919171946,0.37933130699088147,2.0,3.0,0.0008404581783284123,0.0005897952128620211,0.17112258558041862,0.17112258558041862,0.00029137806562730374,0.0002672593309904785,0.0,10.0,2,2,0.0,0.0,2.5883104824956014e-17,0.0004708723375262736,0.0001690596166009717,0.00013320080957420418,1
3.8958291711226805,-0.006278586319671213,0.16501090380421612,0.38054711246200607,15.0,7.0,0.003081998526862526,0.0011948692153736793,0.3166666666666653,0.29072958500669166,0.1747742150771059,0.08351130555863444,8.0,8.0,9,6,1000.5960279914694,450.5272613369492,0.20417755920315087,0.05674529656377648,0.10102054630299778,0.03253544035625798,1
3.895711649880716,-0.006262933354492063,0.16523319200484554,0.38054711246200607,15.0,7.0,0.0030979983002525366,0.002482334044094915,0.31733601070950335,0.27101740294511256,0.17468444044604298,0.17163491997194533,8.0,7.0,9,7,1026.1418874661026,8.616924638828664,0.2009166023164747,0.09110234974369043,0.10092599377389957,0.08635514634067085,1
3.8882520474125197,-0.006680905164842671,0.16536862919171946,0.37933130699088147,2.0,2.0,0.0008554094403232781,0.0003760041495926497,0.19890036335819572,0.2632195448460503,0.0,0.0,0.0,8.0,1,1,0.0,0.0,1.2941552412706056e-17,0.044549144044766675,0.003407594369204575,1.485481153041382e-17,1
3.89442113698501,-0.006369609960724146,0.1654220320510233,0.38054711246200607,0.0,14.0,0.00037503649587615224,0.007058986483385789,0.0,0.30056894243641047,3.390720098743508e-18,0.23732164181664514,0.0,7.0,0,10,0.0,457.76483522933995,3.882426691958411e-18,0.11218322535945247,1.4854752350042567e-18,0.1278802739671259,1
3.8956986719943587,-0.006680905164842671,0.16536862919171946,0.37933130699088147,1.0,1.0,0.0006952069905945204,0.00037578756248352453,0.002008032128514056,0.002008032128514056,0.0,0.0,0.0,1.0,1,1,0.0,0.0,1.2941552412706051e-18,3.882465723811816e-18,1.0398368071289665e-17,1.3369330377372427e-17,1
3.895870651456585,-0.0061665222631989616,0.16558913851624374,0.38054711246200607,0.0,46.0,0.0003750343211634377,0.011390203886423814,0.0,0.37252342704150176,0.0,0.5999043430695143,0.0,7.0,0,13,0.0,5172.059954391218,6.4705190513399085e-18,0.44442554158698383,-0.0,0.5775486292729533,1
3.8956986719943587,-0.006680905164842671,0.16536862919171946,0.37933130699088147,1.0,1.0,0.0006952069905945204,0.00037578756248352453,0.002008032128514056,0.002008032128514056,7.887800359515463e-18,7.201914907532996e-18,0.0,1.0,1,1,0.0,0.0,2.5883104825412103e-18,6.4707762063530255e-18,7.427405765206903e-18,1.0398368071289665e-17,1
3.8956986719943587,-0.006680905164842671,0.16536862919171946,0.38054711246200607,0.0,0.0,0.00037443208581274396,0.00037443208581274396,0.0,0.0,3.226752417746506e-18,3.226752417746506e-18,0.0,0.0,0,0,0.0,0.0,9.059086688894236e-18,9.059086688894236e-18,-0.0,-0.0,1
3.894562553031017,-0.006480890013264581,0.1654687878543164,0.38054711246200607,0.0,18.0,0.0003749119613004984,0.00421570663296648,0.0,0.3266398929049526,3.563091060254406e-20,0.20109681495037257,0.0,7.0,0,10,0.0,1255.0562355034256,3.882598748794121e-18,0.20979865231839653,4.456370196852073e-18,0.2130755593124866,-1
3.895446403318563,-0.006401041246455447,0.16550220104196114,0.38054711246200607,0.0,24.0,0.0003750371544405462,0.003284735527460283,0.0,0.3440093708166003,0.0,0.1735108908232671,0.0,7.0,0,13,0.0,959.2435486116486,7.764685689837013e-18,0.3384166181428974,5.9418467439754085e-18,0.22888236543239537,1
3.8956986719943587,-0.006680905164842671,0.16536862919171946,0.38054711246200607,0.0,0.0,0.00037443208581274396,0.00037443208581274396,0.0,0.0,6.796836432786381e-18,6.796836432786381e-18,0.0,0.0,0,0,0.0,0.0,1.1647397171435446e-17,1.1647397171435446e-17,0.0,0.0,1
3.8939733195059865,-0.005717477069113827,0.1655623787976729,0.38054711246200607,0.0,29.0,0.0003750479155982208,0.00644224989572637,0.0,0.34946452476573053,0.0,0.23357373521974253,0.0,7.0,0,10,0.0,2537.4416824331183,3.882513448384875e-18,0.05186075114775818,2.9706176159699314e-18,0.4370370193977505,1
3.8934547940039597,-0.0066173111893772256,0.16539532631069137,0.38054711246200607,0.0,5.0,0.0003750333154123293,0.0010169057880939658,0.0,0.26469210174029384,1.540775834241439e-18,0.008139246849247925,0.0,8.0,0,5,0.0,20.042940392940395,1.2941552243134676e-17,0.0670881247408018,0.0,0.004303242452766535,1
3.8937860164747753,-0.006469623490342121,0.16531427879375077,0.38054711246200607,1.0,11.0,0.0005266614998187828,0.0013116114638060802,0.19271371199082166,0.3011378848728225,0.0003994348610565966,0.04904584367871498,0.0,8.0,1,7,0.0,849.2022403035562,9.059079112033489e-18,0.18821193395306668,0.0034614616105780394,0.036885695688555396,1
3.894397567644009,-0.0064021278275718015,0.1654754694124773,0.38054711246200607,0.0,18.0,0.0003750155930316979,0.0031766688776466907,0.0,0.3282797858099059,0.0,0.19845598998533337,0.0,6.0,0,10,0.0,516.0033020167158,1.2940832963950898e-18,0.12201868256784229,5.941695084858886e-18,0.2955745961997606,1
3.894150089563496,-0.0056786482907571255,0.16554900218146562,0.38054711246200607,0.0,29.0,0.00037504519858841547,0.007131074565900791,0.0,0.3406626506024098,0.0,0.1513704801411142,0.0,7.0,0,11,0.0,1482.6544183212252,1.0353553985248797e-17,0.18120283343256754,7.426921436048715e-18,0.3389919087931969,-1
3.8956986719943587,-0.006613750256904096,0.16536862919171946,0.37933130699088147,1.0,2.0,0.001221415438994181,0.0009935432143808453,0.16683878370625518,0.21061388410786064,0.0008168013240546562,0.009050963053531912,0.0,1.0,1,1,0.0,362.0,3.882465723743589e-18,5.176620964991452e-18,7.427405765165142e-18,0.0001330408564367267,1
3.8963462645873244,-0.006537357620343245,0.16536862919171946,0.37933130699088147,7.0,5.0,0.0010971787508786697,0.0006305479047900986,0.2898594377510025,0.2690428380187404,0.04091798651325259,0.008105951284754234,7.0,7.0,5,5,1750.853848448943,479.14567396590047,0.0622276595109252,0.006352457472268515,0.0638274577513212,0.06075547781382966,1
3.9081689015289514,-0.006423443846699661,0.16533430232558138,0.38054711246200607,7.0,9.0,0.0011841565307798112,0.0011106923854904652,0.28801874163319796,0.2964524765729566,0.04122711588318615,0.001048192412346695,7.0,6.0,6,6,780.788195976875,2181.1322795084707,0.0657624742006502,0.13331893723882585,0.06380707833958113,0.0004645944530825397,1
3.8929232219668846,-0.006680905164842671,0.16537530266343825,0.38054711246200607,0.0,1.0,0.0003750439391792601,0.0003750439391792601,0.0,0.23962516733601133,3.169522978677712e-18,3.169522978677712e-18,0.0,7.0,0,1,0.0,0.0,1.5529862895247272e-17,0.01631848166797537,2.9709623060827624e-18,2.9709623060827624e-18,1
3.8956998977565194,-0.006205472029335692,0.16536862919171946,0.37933130699088147,3.0,12.0,0.0007596432288581749,0.003173308143840931,0.010040160642570281,0.014056224899598391,1.5085550230665353e-17,7.203081978987869e-17,3.0,1.0,3,7,0.0,15.916666666666668,3.6236346755576963e-17,1.0353241930164847e-16,-0.0,-0.0,1
3.8956763935081264,-0.006156449943567105,0.16517983288257376,0.38054711246200607,3.0,9.0,0.0007910956908059924,0.0035871249199918593,0.009036144578313253,0.013052208835341365,2.150164949568092e-17,8.307856367896402e-17,2.0,2.0,3,7,0.0,1.25,-0.0,-0.0,2.376769844866209e-17,0.0,1
3.8956763935081264,-0.006156449943567105,0.16517983288257376,0.38054711246200607,3.0,9.0,0.0007988277198272141,0.0035810169364707835,0.009036144578313253,0.013052208835341365,2.22659957998752e-17,1.0420979919645841e-16,2.0,3.0,3,7,0.0,0.9166666666666665,4.141296772065939e-17,1.2423890316197817e-16,1.782577383649656e-17,7.130309534598624e-17,1
3.8956986719943587,-0.006680905164842671,0.16536862919171946,0.37933130699088147,1.0,1.0,0.0006952069905945204,0.00037578756248352453,0.002008032128514056,0.002008032128514056,1.358431483401551e-18,2.620156429198998e-18,0.0,1.0,1,1,0.0,0.0,-0.0,3.882465723811816e-18,7.427405765206903e-18,1.0398368071289665e-17,1
3.8956986719943587,-0.006680905164842671,0.16536862919171946,0.38054711246200607,0.0,0.0,0.00037443208581274396,0.00037443208581274396,0.0,0.0,1.3685835857617717e-18,1.3685835857617717e-18,0.0,0.0,0,0,0.0,0.0,1.1647397171435446e-17,1.1647397171435446e-17,0.0,0.0,1
3.8956986719943587,-0.006606628391957836,0.16537530266343825,0.38054711246200607,0.0,1.0,0.00037443208581274396,0.0006926993587535763,0.0,0.002008032128514056,0.0,0.0,0.0,0.0,0,1,0.0,0.0,9.059086688894245e-18,9.059086688894245e-18,2.9709623060827624e-18,4.456443459124144e-18,1
3.8965107943260744,-0.005868938011692897,0.16547460298217967,0.38054711246200607,6.0,35.0,0.000992769376454791,0.010610233568172178,0.2821954484605072,0.3664323962516755,0.03255856577888703,0.5736563215219672,8.0,7.0,4,13,1772.6878166059084,2142.182346481565,0.07130509640262657,0.20945208995242426,0.029934483703142552,0.5521339741480915,-1
3.8752469826457494,-0.006454340001636272,0.16536862919171946,0.37933130699088147,6.0,4.0,0.0009006654892609021,0.0012823880692971433,0.2935742971887532,0.2162650602409645,0.032279799128716105,8.245203903856236e-18,8.0,9.0,5,3,698.6878166059088,464.00000000000006,0.10381410393307275,0.001747077820064641,0.029958543965311942,5.90840848329851e-07,1
3.8956763935081264,-0.006446148494024457,0.16536862919171946,0.37933130699088147,2.0,3.0,0.0033535505744130135,0.003504985435486408,0.1783347676419982,0.22809810671256509,0.001879941953472845,0.02083160820455386,2.0,2.0,2,2,363.0,725.0,3.1059723074868685e-17,4.658958461230303e-17,5.9419256029484195e-18,0.011383228234168173,1
